Date,BTC,DBC,GLD,QQQ,SPY,TLT,TSLA,SOXX,VOO,Tbill,,Excess Return,,,,,,,,
9/15/2014,398.821014,23.007803,117.089996,93.955566,175.020676,97.673386,51.863998,80.912292,161.717178,0.01,Date,BTC,DBC,GLD,QQQ,SPY,TLT,TSLA,SOXX,VOO
9/22/2014,377.181,22.823196,117.059998,93.048729,173.38562,98.866592,49.32,79.916313,158.777893,0.008,9/22/2014,-5.433996435,-0.810366919,-0.03361961,-0.973176454,-0.942207339,1.213628582,-4.913132844,-1.23893658,-1.825546556
9/29/2014,320.51001,22.181931,114.610001,92.474098,172.176636,100.315544,51.042,77.644585,158.391174,0.008,9/29/2014,-15.0328793,-2.817707282,-2.100941262,-0.625559215,-0.705280432,1.457562806,3.483484185,-2.850633644,-0.251559725
10/6/2014,378.549011,21.948744,117.589996,88.960533,166.937347,102.573364,47.382,69.938805,153.556808,0.012,10/6/2014,18.0963271,-1.063247522,2.588117768,-3.811512594,-3.054973264,2.238717994,-7.182565417,-9.936426797,-3.064168803
10/13/2014,389.54599,21.637829,118.989998,87.60408,165.123764,103.444885,45.495998,71.624702,151.913162,0.0175,10/13/2014,2.887534403,-1.434050305,1.173079171,-1.542280658,-1.103885421,0.832156252,-3.997918724,2.393031607,-1.087883021
10/20/2014,354.70401,21.530951,118.349998,92.898003,172.097733,102.291412,47.048,76.187752,158.285706,0.03,10/20/2014,-8.974253283,-0.523940497,-0.567860333,6.013009641,4.19347991,-1.14506045,3.38129345,6.340776942,4.164859692
10/27/2014,325.891998,21.686407,112.660004,95.516693,176.679871,101.889832,48.34,79.852829,162.548706,0.03,10/27/2014,-8.15283233,0.692011768,-4.837768565,2.788887291,2.632520836,-0.422584277,2.71613161,4.780585565,2.663231188
11/3/2014,363.264008,21.35606,112.970001,95.705093,178.151733,102.317032,48.040001,79.495468,163.928696,0.016,11/3/2014,11.4516059,-1.539290603,0.259161538,0.18124301,0.817067169,0.403276381,-0.636601986,-0.463524533,0.832970154
11/10/2014,387.881989,21.025711,114.470001,97.231125,178.940277,102.343796,51.736,80.512543,164.658264,0.04,11/10/2014,6.736884155,-1.586863045,1.287786126,1.554514933,0.402624939,-0.013842087,7.653586434,1.239412557,0.405052037
11/17/2014,367.572998,21.122871,115.389999,97.843384,181.078033,102.866257,48.556,82.794022,166.627136,0.04,11/17/2014,-5.275868531,0.422100901,0.763702273,0.589694452,1.154675696,0.470496015,-6.186590382,2.793693875,1.155732271
11/24/2014,378.046997,19.840343,112.110001,99.859215,181.53363,104.9133,48.903999,85.61615,167.031525,0.04,11/24/2014,2.809501747,-6.111750379,-2.882532306,2.020262961,0.211602578,1.950004361,0.676696186,3.368613245,0.202690962
12/1/2014,375.095001,19.597441,114.43,99.265785,182.234528,103.714218,44.742001,87.796875,167.708313,0.0425,12/1/2014,-0.823354239,-1.26678327,2.026895218,-0.636766638,0.343598157,-1.185426588,-8.553047369,2.504595379,0.362685788
12/8/2014,351.631989,18.76185,117.410004,96.713013,176.005234,108.421738,41.400002,83.893547,161.915863,0.03,12/8/2014,-6.285218528,-4.293776072,2.574215678,-2.601653465,-3.448284157,4.508934093,-7.499489351,-4.475862111,-3.483883649
12/15/2014,320.842987,18.674406,114.769997,98.267281,180.937851,108.052628,43.858002,85.936821,166.495346,0.032,12/15/2014,-8.788029873,-0.498073442,-2.280536675,1.575092936,2.770539952,-0.37243911,5.905197781,2.403555621,2.796310281
12/22/2014,317.239014,18.256615,114.830002,99.314186,183.627975,106.799309,45.563999,86.340004,168.01593,0.024,12/22/2014,-1.147282461,-2.261238496,0.028282828,1.041364778,1.462766857,-1.183915333,3.86581924,0.445162107,0.889289192
12/29/2014,264.195007,17.712509,114.080002,97.328659,180.976212,109.52874,43.862,85.72757,165.598709,0.0125,12/29/2014,-16.73301818,-2.992822475,-0.665639412,-2.011738054,-1.456595324,2.543163539,-3.747903032,-0.721828204,-1.451185606
1/5/2015,265.660004,17.226704,117.260002,97.026108,179.936707,112.754761,41.332001,85.561317,164.570374,0.025,1/5/2015,0.529513508,-2.767722671,2.762517483,-0.335854997,-0.599387644,2.920364842,-5.79308855,-0.218931777,-0.645980083
1/12/2015,210.339005,17.051811,122.519997,95.324211,177.628601,114.578529,38.613998,82.864143,162.434448,0.018,1/12/2015,-20.84198486,-1.033243543,4.467753804,-1.772060876,-1.300732155,1.599464295,-6.59402568,-3.170328756,-1.315880018
1/19/2015,253.718002,16.799194,124.230003,98.576698,180.571014,115.937752,40.257999,84.96093,165.282318,0.0225,1/19/2015,20.60087273,-1.503967276,1.373195431,3.389526143,1.633997311,1.163780721,4.235025988,2.507891221,1.730742637
1/26/2015,226.972,16.906071,123.449997,95.588974,175.708038,118.957268,40.720001,81.626389,160.843521,0.016,1/26/2015,-10.55762566,0.620203142,-0.643872479,-3.046862324,-2.709109981,2.588428625,1.131602989,-3.940793432,-2.701584915
2/2/2015,223.412003,17.508471,118.639999,97.508301,181.081924,112.660126,43.472,83.954079,165.704224,0.014,2/2/2015,-1.582474085,3.549217024,-3.910312772,1.993895806,3.044417851,-5.307616864,6.744347084,2.83763907,3.008007333
2/9/2015,234.824997,17.780521,117.980003,101.082268,184.808426,110.500168,40.754002,88.147644,169.10585,0.016,2/9/2015,5.092496342,1.537819291,-0.572301421,3.649295122,2.041909436,-1.933233787,-6.268295731,4.979069983,2.036829987
2/16/2015,235.977005,17.450174,115.279999,102.500488,186.09465,109.077835,43.422001,88.960457,170.327667,0.02,2/16/2015,0.470581503,-1.877915187,-2.308526811,1.383035397,0.675976925,-1.307177229,6.526593878,0.902104055,0.702516105
2/23/2015,260.201996,17.654213,116.160004,102.491028,185.583664,111.655243,40.667999,89.468506,169.817764,0.018,2/23/2015,10.24782696,1.151266278,0.745363123,-0.027229224,-0.292583928,2.344907185,-6.360411535,0.553095313,-0.317365927
3/2/2015,274.354004,17.071245,111.860001,101.554977,182.799805,106.45739,38.776001,89.228348,167.277634,0.02,3/2/2015,5.418854512,-3.322146632,-3.721793089,-0.933300431,-1.520056061,-4.675269972,-4.672301678,-0.288427417,-1.515797577
3/9/2015,286.393005,16.468847,110.879997,99.597832,181.328674,109.44593,37.736,88.609459,165.950394,0.014,3/9/2015,4.37412659,-3.542729158,-0.890098687,-1.941177828,-0.818777117,2.793264014,-2.696073894,-0.707601321,-0.807435421
3/16/2015,267.959991,16.721464,113.57,102.613937,185.363434,113.582962,39.616001,91.445206,170.389191,0.028,3/16/2015,-6.464265439,1.505908233,2.398048947,3.000283788,2.197108644,3.751977931,4.953982722,3.172275718,2.646773402
3/23/2015,242.712997,16.692316,115.059998,99.997475,182.058411,113.194275,37,86.725151,165.713043,0.022,3/23/2015,-9.443926723,-0.196314881,1.289964427,-2.571811533,-1.804996208,-0.364205374,-6.625394926,-5.183621048,-2.766392395
3/30/2015,260.597992,16.799194,115.279999,99.618416,182.677811,112.909302,38.200001,86.317482,167.106262,0.022,3/30/2015,7.346783387,0.618282631,0.169205461,-0.401068571,0.31822048,-0.273755665,3.221245946,-0.492070095,0.818741908
4/6/2015,236.153,16.944937,115.970001,102.110764,185.863449,112.184906,42.18,88.744003,170.101151,0.03,4/6/2015,-9.410345494,0.837559479,0.568544419,2.47189483,1.713856018,-0.671573358,10.38884528,2.781158231,1.762206327
4/13/2015,222.600006,17.430742,115.599998,100.461838,184.013992,113.768814,41.358002,87.132515,168.378403,0.018,4/13/2015,-5.757073397,2.848962562,-0.337050614,-1.632840527,-1.013062241,1.393872645,-1.966786155,-1.833883829,-1.030778567
4/20/2015,219.429993,17.489038,113.050003,104.754745,187.288132,111.708984,43.686001,86.882423,171.373398,0.026,4/20/2015,-1.450084867,0.308443594,-2.231878066,4.247171869,1.75328861,-1.836540101,5.602896193,-0.313024884,1.752728713
4/27/2015,240.358002,17.751375,113.080002,103.342735,186.465195,107.320885,45.206001,88.345757,170.595947,0.016,4/27/2015,9.521442313,1.484008177,0.010536045,-1.363919848,-0.455396235,-3.944152278,3.463375464,1.668269326,-0.469659091
5/4/2015,240.296005,17.702793,113.970001,103.001579,187.261597,106.24894,47.321999,87.966042,171.346863,0.002,5/4/2015,-0.027793608,-0.275680208,0.785052515,-0.332120932,0.425104908,-1.000822363,4.678790057,-0.431805588,0.438172239
5/11/2015,236.802002,17.926266,117.529999,103.845001,187.987198,105.451057,49.768002,88.957016,172.035934,0.014,5/11/2015,-1.468041236,1.248360126,3.109627243,0.804843758,0.373479874,-0.764956198,5.154849693,1.112541535,0.388149761
5/18/2015,240.953003,17.479322,115.599998,104.688423,188.473846,104.418976,49.546001,90.33699,172.50415,0.012,5/18/2015,1.740941683,-2.505235345,-1.654134788,0.800193165,0.246872947,-0.990729877,-0.458071755,1.539281801,0.260161745
5/25/2015,230.190002,17.20727,114.099998,104.290398,186.836823,106.422424,50.16,93.606316,170.940445,0.0175,5/25/2015,-4.484346591,-1.573921925,-1.315077877,-0.397699633,-0.886067727,1.901162753,1.221750369,3.601533576,-0.923973844
6/1/2015,222.880997,17.071245,112.239998,103.579659,185.624557,101.990654,49.827999,91.161255,169.889145,0.014,6/1/2015,-3.189205238,-0.804508895,-1.644149021,-0.69549994,-0.662836766,-4.17831973,-0.675883971,-2.626068399,-0.629009514
6/8/2015,233.542999,17.090677,113.230003,103.058434,185.836899,102.514748,50.138,89.660889,170.074661,0.018,6/8/2015,4.765719628,0.095828839,0.864042959,-0.521211736,0.09639327,0.495864731,0.604142182,-1.663837368,0.091198266
6/15/2015,243.944,16.954651,115.120003,104.138771,186.54483,103.496925,52.501999,90.614822,171.258514,0.008,6/15/2015,4.445570025,-0.803907617,1.661168904,1.040276165,0.372942108,0.950083612,4.706984642,1.055934354,0.688078412
6/22/2015,249.011002,17.197556,112.559998,103.789391,186.571884,100.150719,53.417999,87.438141,169.995117,0,6/22/2015,2.077116879,1.432674727,-2.22377079,-0.335494645,0.01450268,-3.233145333,1.744695473,-3.505696894,-0.737713396
6/29/2015,271.912994,17.246136,111.760002,102.535591,184.340012,100.819977,56.004002,86.115105,168.757294,0,6/29/2015,9.197180774,0.282481999,-0.710728513,-1.208023275,-1.196253129,0.668250819,4.841070516,-1.513110852,-0.728152092
7/6/2015,310.867004,16.77976,111.489998,102.250641,184.491165,101.085457,51.830002,82.762993,168.854919,0.0125,7/6/2015,14.31340971,-2.716734734,-0.254092694,-0.290403504,0.069496848,0.25082083,-7.465538802,-3.905094685,0.045349351
7/13/2015,273.614014,16.371685,108.650002,107.8927,188.937225,103.411156,54.931999,83.812271,172.946747,0.018,7/13/2015,-12.00157803,-2.449947775,-2.565310118,5.499871521,2.391904019,2.282725613,5.966944782,1.249810602,2.405280307
7/20/2015,292.686005,15.681838,105.349998,105.527588,184.953537,105.736877,53.082001,80.738701,169.236572,0.03,7/20/2015,6.940399915,-4.243659132,-3.067279281,-2.222096407,-2.138471742,2.219003966,-3.39779661,-3.697207634,-2.175270185
7/27/2015,282.614014,15.283476,104.93,106.334953,187.176529,106.729836,53.23,81.286583,171.260269,0.04,7/27/2015,-3.4812274,-2.58027621,-0.438669205,0.725074816,1.161919161,0.899084857,0.238812021,0.638586593,1.155779952
8/3/2015,265.083008,14.991993,104.650002,104.777222,184.909103,108.306404,48.501999,80.14444,169.236572,0.044,8/3/2015,-6.24716231,-1.951177399,-0.310842657,-1.50892847,-1.25538372,1.433157709,-8.926211159,-1.44908182,-1.225650018
8/10/2015,258.506989,14.894831,106.849998,104.967194,186.216217,108.211243,48.630001,79.438744,170.43486,0.04,8/10/2015,-2.520739543,-0.688092619,2.062241718,0.1413104,0.666895431,-0.127862764,0.223910772,-0.920530203,0.668054994
8/17/2015,228.169006,14.389593,111.129997,97.263962,175.910385,110.341263,46.153999,72.920204,160.689133,0.05,8/17/2015,-11.78584634,-3.442035801,3.955614488,-7.388704319,-5.584336464,1.91839066,-5.141511308,-8.255744038,-5.768153551
8/24/2015,228.761002,14.885116,108.699997,100.322456,177.199738,106.814522,49.695999,77.303032,162.180267,0.03,8/24/2015,0.229455046,3.413620678,-2.216628332,3.114529523,0.702960138,-3.226212282,7.644307919,5.980443964,0.897961943
8/31/2015,239.839996,14.778238,107.489998,97.036011,171.250977,107.093849,48.386002,75.408775,156.650604,0.022,8/31/2015,4.821043134,-0.740019262,-1.135154585,-3.297881723,-3.379093564,0.239506577,-2.658021061,-2.472430405,-3.431578183
9/7/2015,230.511993,14.79767,106.160004,100.274971,174.941208,106.197739,50.048,77.693031,160.050003,0.015,9/7/2015,-3.904260822,0.116490642,-1.252318843,3.322894836,2.139867122,-0.851752072,3.419873582,3.014164709,2.155051639
9/14/2015,231.212006,14.583916,109.209999,100.06601,173.794083,106.818954,52.124001,77.033737,159.881424,0.024,9/14/2015,0.279677475,-1.468511197,2.849017036,-0.232387993,-0.679720292,0.560960665,4.124019901,-0.872588337,-0.129328958
9/21/2015,232.757004,14.71994,109.809998,97.995712,172.373718,106.329033,51.382,74.396629,156.890228,0,9/21/2015,0.66821703,0.932698735,0.549399327,-2.068932298,-0.817268906,-0.458646131,-1.4235304,-3.423315683,-1.870884012
9/28/2015,238.259003,14.71994,108.989998,99.033562,174.295441,108.971054,49.514,76.729156,159.500381,0,9/28/2015,2.363838211,0,-0.74674439,1.059076952,1.114858473,2.484759736,-3.635514382,3.135258991,1.663681055
10/5/2015,247.050003,15.312626,110.870003,101.432983,179.953339,107.198524,44.138,79.539871,164.70253,0,10/5/2015,3.68968219,4.026415869,1.724933512,2.42283621,3.246153753,-1.626606273,-10.85753524,3.663164234,3.261527632
10/12/2015,261.643005,14.982277,112.489998,102.946922,181.687317,108.645058,45.402,82.369232,166.148132,0.0025,10/12/2015,5.904402175,-2.159863472,1.458666191,1.490050998,0.961070895,1.346897311,2.861245525,3.55466066,0.875204793
10/19/2015,283.679993,14.574199,111.5,107.383949,185.477142,108.005081,41.818001,86.281799,169.735184,0.018,10/19/2015,8.404540476,-2.741738187,-0.898076467,4.292014242,2.067905094,-0.607053024,-7.911923175,4.732034576,2.140948137
10/26/2015,325.431,14.768521,109.300003,107.907646,185.852539,107.636871,41.386002,83.611168,170.038559,0.026,10/26/2015,14.69164242,1.307328851,-1.99909148,0.461686479,0.17639529,-0.366919146,-1.059045554,-3.121242602,0.152734304
11/2/2015,373.368011,14.49647,104.099998,109.297798,187.73848,104.32309,46.472,85.450737,171.823181,0.016,11/2/2015,14.71431487,-1.858100506,-4.773552477,1.272279424,0.99875127,-3.09466716,12.27317449,2.184147473,1.033539593
11/9/2015,320.165985,13.884354,103.559998,104.584641,181.034775,105.147888,41.438,81.332726,165.675156,0.056,11/9/2015,-14.30521912,-4.27851762,-0.574731998,-4.368215878,-3.626767698,0.734618836,-10.88832914,-4.875163818,-3.634111501
11/16/2015,324.536011,13.777476,103.089996,109.002617,187.085999,105.824348,44.001999,84.171448,171.260986,0.06,11/16/2015,1.304925134,-0.82977294,-0.513845123,4.164306703,3.28257548,0.5833415,6.127554901,3.43025803,3.3115556
11/23/2015,371.294006,13.874638,101.25,108.840729,187.309464,106.28125,46.321999,84.628998,171.457306,0.062,11/23/2015,14.34564458,0.643223511,-1.84684438,-0.210517535,0.057445069,0.369755082,5.210487734,0.481592882,0.052632062
11/30/2015,388.78299,13.787192,104.019997,109.63102,187.363098,105.938614,46.076,87.421036,171.466263,0.1275,11/30/2015,4.58277911,-0.757757885,2.608299506,0.598598591,-0.098866102,-0.449886122,-0.658563005,3.171650487,-0.122275959
12/7/2015,433.755005,13.145926,103.110001,105.489143,180.444916,108.96302,43.403999,83.667213,165.059464,0.188,12/7/2015,11.37938236,-4.839171899,-1.062827943,-3.966015565,-3.880393045,2.666866498,-5.987116677,-4.481958493,-3.924477887
12/14/2015,442.684998,12.893309,102.040001,104.575089,178.782394,108.496422,46.091999,82.873505,164.541931,0.178,12/14/2015,1.880764256,-2.099637167,-1.21572669,-1.044491066,-1.099345991,-0.606216839,6.014977748,-1.126648786,-0.491543366
12/21/2015,422.822998,13.009902,103.050003,107.530449,184.935501,107.263794,46.113998,85.170593,168.20932,0.178,12/21/2015,-4.66471179,0.726290745,0.811809869,2.648065011,3.263673904,-1.314100138,-0.130271543,2.593800227,2.050847673
12/28/2015,430.010986,12.980753,101.459999,106.83326,183.308121,106.385834,48.001999,84.069542,167.793091,0.165,12/28/2015,1.534999299,-0.389052418,-1.707944157,-0.81336426,-1.044971661,-0.98350545,3.929203673,-1.45775958,-0.41244705
1/4/2016,447.990997,12.436649,105.68,99.336029,172.563354,108.8386,42.200001,76.124825,157.955154,0.1425,1/4/2016,4.03879108,-4.334121241,4.016775618,-7.160193741,-6.004088096,2.16303816,-12.22949246,-9.592672811,-6.005635926
1/11/2016,382.299011,11.727371,104.080002,96.308472,168.867874,110.947235,40.998001,72.671867,154.526245,0.2,1/11/2016,-14.86368441,-5.903127908,-1.71400265,-3.247793465,-2.341520731,1.737396291,-3.048341165,-4.735915846,-2.370811723
1/18/2016,402.971008,12.048004,105,99.106796,171.30455,110.585495,40.509998,75.713135,156.779282,0.2125,1/18/2016,5.19478498,2.521556934,0.671433496,2.693084464,1.230448231,-0.538546882,-1.402809254,3.972431701,1.245528699
1/25/2016,368.766998,12.417217,106.949997,99.45063,174.181793,112.314812,38.240002,77.696938,159.552917,0.25,1/25/2016,-8.737958022,2.814515915,1.60714,0.096932818,1.429606876,1.313782845,-5.85354508,2.370156991,1.519133628
2/1/2016,376.619995,12.174314,112.32,93.710724,168.993774,113.567657,32.52,74.31881,154.669815,0.248,2/1/2016,1.881528142,-2.20417907,4.773040814,-6.019613513,-3.226508207,0.867476203,-15.20616344,-4.595826423,-3.308490583
2/8/2016,407.230011,12.145166,118.360001,93.615211,167.806946,116.240494,30.208,72.475327,153.619598,0.242,2/8/2016,7.885559983,-0.481422114,5.135493768,-0.343923233,-0.944290961,2.111519541,-7.351471095,-2.722506617,-0.92100579
2/15/2016,438.798004,12.086869,117.580002,97.062965,172.635269,115.807327,33.316002,76.7799,158.044907,0.2675,2/15/2016,7.484382756,-0.747501673,-0.926505571,3.415399353,2.60980819,-0.640147246,10.02117188,5.671863337,2.613192996
2/22/2016,433.503998,12.232612,117.110001,98.782097,175.413681,115.276962,38.068001,79.231598,160.656982,0.266,2/22/2016,-1.472479052,0.939796141,-0.665728689,1.505151335,1.343411574,-0.723971886,13.99741312,2.927150812,1.38674228
2/29/2016,407.707001,12.776714,120.540001,100.921425,180.215073,113.676971,40.208,82.619087,164.965591,0.264,2/29/2016,-6.214809478,4.183962545,2.664870268,1.901704176,2.47318217,-1.651953822,5.357516612,4.011426832,2.417868504
3/7/2016,414.065002,13.058482,119.410004,101.704559,182.310074,112.794449,41.5,83.657806,166.940399,0.268,3/7/2016,1.291453476,1.937324468,-1.205445653,0.50798389,0.894500431,-1.044341938,2.945290887,0.989238536,0.929102976
3/14/2016,413.755005,13.194508,119.800003,102.545036,183.766708,114.300049,46.548,85.688416,169.157532,0.272,3/14/2016,-0.346866748,0.769667783,0.054604964,0.554390683,0.526987115,1.062817461,11.89185542,2.155280964,1.056098539
3/21/2016,426.765015,12.971038,116.330002,102.743858,183.575729,114.725113,45.549999,84.350258,167.227615,0.278,3/21/2016,2.866375257,-1.97165921,-3.174494919,-0.084112507,-0.3819247,0.093884355,-2.422025522,-1.839655662,-1.418899242
3/28/2016,420.903992,12.68927,116.93,105.713326,187.010071,115.734741,47.518002,86.585449,171.256622,0.245,3/28/2016,-1.618360701,-2.417285672,0.270772363,2.64516595,1.625803956,0.635040972,4.075533575,2.40489231,2.164295259
4/4/2016,421.563995,12.883593,118.43,104.410599,184.822937,117.154831,50.014,85.233849,169.271225,0.176,4/4/2016,-0.019193932,1.355396211,1.10681878,-1.408320512,-1.345527389,1.051021366,5.076741898,-1.737001318,-1.335311083
4/11/2016,427.398987,13.175076,117.919998,105.981529,187.787354,117.039467,50.902,85.590508,171.969513,0.194,4/11/2016,1.190129591,2.068435642,-0.624635819,1.310569474,1.409922678,-0.292471398,1.581502859,0.224447605,1.400061838
4/18/2016,458.554993,13.660884,117.889999,104.391434,188.862808,113.915573,50.75,85.008575,172.962234,0.196,4/18/2016,7.093677081,3.491325978,-0.221440129,-1.696351066,0.376697776,-2.86509452,-0.494613021,-0.875903664,0.381265692
4/25/2016,451.875,14.166121,123.650002,101.268692,186.476852,114.820793,48.152,82.014465,170.760254,0.182,4/25/2016,-1.638748504,3.516420981,4.703913181,-3.173377626,-1.445327611,0.612641133,-5.301211823,-3.704127032,-1.455098727
